id,label,code
d92a66c3-a986-4029-970c-fb29babc0745,Abdomen wall mesoepithelioma,C457
dbf70749-9750-4ca9-a8a9-9faf7241a976,Abdomen wall mesothelioma,C457
f2bb4c3b-7eed-400c-bee3-c87f8af24c52,Abdomen wall metastases,C792
7c4b1150-6d93-462f-80e8-f05a37a4c0b4,Abdomen wall muscle haemorrhage,M628
d98a24f6-f7b9-4e16-a616-6e2351d5f398,Abdomen wall muscular haemorrhage,M628
5bfa518d-fdb9-465e-b227-47f83613687e,Abdomen wall myxoliposarcoma,C494
63b75f4f-04f8-400a-ad18-70cb052a2ed0,Abdomen wall neoplasm,D485
5565c3e8-bb64-4a04-b628-1a3e723edf69,Abdomen wall neurilemmosarcoma,C474
82953dcd-2cd9-4218-89b3-eb92f6707517,Abdomen wall oedema,R600
ba7627c2-8ac3-4b88-9696-00bcc47043cd,Abdomen wall penetrating wound,S311
76c6dc86-5f35-424e-9359-52fee37ad30d,Abdomen wall radiation burns,Y632
075b24a0-f50e-4d45-8ad4-9be213b26390,Abdomen wall sarcoma,C494
13ad3184-7585-4fb5-9b9c-166d167481fc,Abdomen wall sepsis,A419
82211541-8853-4ef5-9f04-c352c1fcd570,Abdomen wall sepsis infection,A419
c66a68db-c8e0-45b6-86bb-6a95783f63d9,Abdomen wall skin mass,R190
3628fd37-99f7-4465-9004-17354861f99c,Abdomen wall stab wound,S311
9c08405c-9996-4a26-bbe6-98f2806152ca,Abdomen wall trauma,S399
23c18de6-7724-447f-9e15-eb8ebac80767,Abdomen wall tumour,D485
7030c88b-1aef-4c52-912d-88753d746e77,Abdomen wall ulcer,L984
8409bfd5-5777-4502-9234-f7800f0cc003,Abdomen wall wound,S311
6055a918-107c-48f7-ad9c-1cc08e7ffb2f,Abdomen wound,S318
d69e8496-04b2-4e7a-934e-a6166c03caa0,Abdomen wound dehiscence,T813
3b5349f7-d120-446d-b2c7-7f40bf13b984,Abdomen wound dehiscence closure,Y834
151dd80c-f44f-4219-81d0-d27d4c46b33e,Abdominal abscess,K650
43acc310-b122-49e0-8d10-7b041677b48f,Abdominal abscess drainage,Y848
0311c397-57bd-4d1f-a2b6-d3245cb11b6c,Abdominal actinomycosis,A421
5a2276f1-43dd-41b1-8c1f-aaa416b75118,Abdominal adhesion,K660
3bfd95ae-ca31-42ed-b078-eff2cced26b2,Abdominal adhesions,K660
118943d7-3677-49eb-b832-d14a4bdc3690,Abdominal aneurysm,I714
61a10c9a-e827-4092-918b-5adbaf032b63,Abdominal aneurysm repair,Y834
c42c4fc2-6a04-41f3-903c-d74605ad94bc,Abdominal aneurysm resection,Y838
0bb85e43-41ce-4d33-b01f-c8d132b8872e,Abdominal aneurysmectomy,Y838
072a89e5-329a-4486-ab3f-e9a4e4e3b02e,Abdominal angina,K551
fe79e934-1abb-4fd1-a3bf-53c69ae3dac7,Abdominal angiomyosarcoma,C494
20285856-c640-4f90-9b68-19f876e98a16,Abdominal angiosarcoma,C494
f7d6f41f-caca-47ff-862f-60ff4be4de45,Abdominal anomaly,Q899
943b3c19-c054-4886-90e5-eea1f92bcec9,Abdominal aorta anastomosis,Y832
b1d8b8e4-b92b-4493-a2f6-5709bd569d6e,Abdominal aorta aneurysm,I714
f8c82c8e-5a80-4a73-ba6f-8acce29db17e,Abdominal aorta aneurysm dissection,I710
ffac77fa-a1ab-4bac-8bdc-0468fd603b76,Abdominal aorta aneurysm graft,Y832
5e64cda7-91c5-4793-b09a-002403995352,Abdominal aorta aneurysm leak,I714
87c238a1-0fa7-4efd-bba6-afc07fa421d6,Abdominal aorta aneurysm ruptured,I713
c0f56653-b4f3-45e6-b268-d487fb9e10cf,Abdominal aorta aneurysm thrombosis,I714
93992a8c-10a9-4b53-b014-31b786a5910e,Abdominal aorta aneurysmectomy,Y838
67177250-f468-4206-b125-aba4b4122130,Abdominal aorta artery ruptured,I713
6f2a4437-1bed-4c55-aaff-1ff5dde2df39,Abdominal aorta atherosclerosis,I700
388736dd-dfd1-48a0-9f68-34ff05039be6,Abdominal aorta blunt force trauma,S350
262e8162-ce8a-4099-9b9c-441b5c640073,Abdominal aorta crushed,S350
0d1bb9e3-b1e1-4b19-bb00-5687b7d60c49,Abdominal aorta crushing injury,S350
f40c1a4a-2a15-4684-a6e1-91720c180fae,Abdominal aorta dissection,I710
0d150af6-fdb5-4d36-9b6f-5be7f72ce816,Abdominal aorta graft,Y832
d623b963-0082-48dc-8091-055f7e6f5dbe,Abdominal aorta gunshot wound,S350
86733626-a1c2-44e6-9a6c-5c5d63d920f2,Abdominal aorta haematoma,S350
3e6e6a5c-0ae9-4e24-91f7-6949d5c314c4,Abdominal aorta incised wound,S350
fb83953f-b00e-47ee-9086-3badadf9ca90,Abdominal aorta infarction,I740
6d7e5d6b-3041-48b0-a1ee-a26d858bb5ba,Abdominal aorta injury,S350
4f11ff59-d767-4889-9b8d-a7ac60c7109c,Abdominal aorta laceration,S350
6f8f55b3-00d9-4866-838f-9398cd459981,Abdominal aorta obstruction,I350
8cc55bf8-fa53-4a31-9aad-64685da92c65,Abdominal aorta occlusion,I740
fcd67763-b092-4a95-bcf8-a29ce701e4a1,Abdominal aorta operation,Y839
a48e5fc3-b291-48fa-a62b-849ac581d53b,Abdominal aorta penetrating wound,S350
2e5509a7-a459-4dea-9faf-82e1147b954d,Abdominal aorta pseudoaneurysm ruptured,I713
c8207830-bd95-4d3a-86e5-0dc563aafd04,Abdominal aorta stab wound,S350
adf2dda1-bb9c-4051-b858-8d4e99beb8ba,Abdominal aorta thrombectomy,Y838
28921cc5-8a4b-4bae-96cd-2007874497ce,Abdominal aorta thrombosis,I740
3bbba7c5-61f8-4e3c-a715-dbcf814f08e8,Abdominal aorta transected,S350
8d4e6213-c64e-4a55-90cf-3243cadc0526,Abdominal aorta trauma,S350
4f171333-7589-443f-aa3e-2b90d3704349,Abdominal aorta vascular occlusion,I740
8ed23e97-fa2d-4996-9872-e0bff6445121,Abdominal aortic anastomosis,Y832
1de191d8-df34-4d72-a58f-5f7698b10d60,Abdominal aortic aneursym,I714
091e740c-998d-455d-94d8-81a79819fa7c,Abdominal aortic aneurysm,I714
e1d124ee-bebc-48fc-b965-b8ac9f36d4b0,Abdominal aortic aneurysm dissection,I710
0e901e4c-d6b7-421b-95da-877edd9f6fff,Abdominal aortic aneurysm graft,Y832
7a3d470d-34db-4107-9ddb-cbbfc9a47904,Abdominal aortic aneurysm leak,I714
327a4739-6ddf-4cbb-81b5-5f2fc8c299fb,Abdominal aortic aneurysm repair,Y834
2d3f9cb1-be81-4416-a925-b831021d30c8,Abdominal aortic aneurysm ruptured,I713
9896b996-67c3-45f3-9308-3954b8c65ffe,Abdominal aortic aneurysm surgery,Y839
51cf1ee0-9f2e-4173-8c09-050ba1f5d9a5,Abdominal aortic aneurysm thrombosis,I714
dad295b1-4229-45f3-a335-b9611a04e024,Abdominal aortic aneurysmectomy,Y838
08df0c19-012f-498b-ad90-a25954483567,Abdominal aortic artery ruptured,I713
a87903f4-1d93-46b0-829f-f259af144421,Abdominal aortic atherosclerosis,I700
1c01dba8-8eb1-4a58-a5df-b50bd177dd48,Abdominal aortic blunt force trauma,S350
e3a71a34-f81b-403a-b2ba-2f9cb200133f,Abdominal aortic bullet wound,S350
7a993fb5-d7e8-433a-9f09-9e12f19f3c98,Abdominal aortic crushing injury,S350
08cbab39-eb4b-477c-9407-6150b185ed1d,Abdominal aortic dissection,I710
e42bd70e-88ab-4769-a5d9-e0a01dd11c74,Abdominal aortic embolism,I740
8dff5d63-3d18-44f7-a974-fed1e62cd6ab,Abdominal aortic graft,Y832
167a28f7-789f-45f0-8764-1a1c1aef1b46,Abdominal aortic gunshot wound,S350
661b0591-f6d6-4843-bc0a-6f9424c99837,Abdominal aortic haematoma,S350
5de56aae-30e1-4bc3-ba2a-59dc6cfe247e,Abdominal aortic incised wound,S350
64e3365c-33fd-4324-b774-77f943ef05be,Abdominal aortic infarction,I740
5c982d95-193f-4248-9dcd-139ff72729f3,Abdominal aortic injury,S350
1ce9c1e7-7231-47d2-adb3-a7615b9b7892,Abdominal aortic knife wound,S350
c9ff33f4-2170-4ae2-8d80-852598ccd705,Abdominal aortic laceration,S350
5660cbf8-f614-406a-b706-82de7777b16e,Abdominal aortic obstruction,I350
4963b86c-08f7-4615-b315-2ceb002fcdb5,Abdominal aortic occlusion,I740
b3c4a65b-5583-42b3-b0f7-1474b0eed82f,Abdominal aortic penetrating wound,S350
521f29c0-2276-43a9-89de-d1c259b0d653,Abdominal aortic pseudoaneurysm ruptured,I713
fa42452c-cd31-4397-a1ad-960d748deede,Abdominal aortic stab wound,S350
6babfbcd-252c-4b96-a0bf-4bafc3259a83,Abdominal aortic thrombosis,I740
20f5e64a-ff4b-423d-918a-b5d0ef6e8085,Abdominal aortic transected,S350
459a7d17-6dae-4013-8901-27ec4acdff1a,Abdominal aortic trauma,S350
e852aed3-bcac-4844-9cd4-7ee0134e5d8d,Abdominal aortic vascular occlusion,I740
6dbc3825-8d8a-4f6b-94fa-0dd18a11bdb6,Abdominal apoplexy,I99
4e336928-9ea9-40a3-a167-7a10f540d107,Abdominal artery atherosclerosis,I708
de5043d4-e19a-4e0a-b7ec-351ce6486c44,Abdominal artery haematoma,S359
013ce900-79a1-4f6d-8df2-a1aba86e23a5,Abdominal artery hematoma,S359
c29c6b6f-2bee-4171-9b1a-0cad87c08ff0,Abdominal ascites,R18
08f86663-eeb5-49ac-94a1-bcda88754f0e,Abdominal atherosclerosis,I709
65e7fdda-3923-4f44-a8ea-23745cc5e3c7,Abdominal basal cells carcinoma,C445
ae961ed8-7e25-46c1-ad68-cb09e89c074d,Abdominal basal cells epithelioma,C445
a0950f22-4358-46d4-94b8-6712bdfa2144,Abdominal blast injury,S399
7fd43c81-f5ec-4d30-bf03-0d1a02090f4e,Abdominal blood vessel blunt force trauma,S359
accb1e4f-9a63-4bac-a311-84bed6de5456,Abdominal blood vessel bullet wound,S359
0b297bf6-5bc0-48a3-9503-08b445f57200,Abdominal blood vessel injury,S359
a49f1326-75cf-449f-9bf0-e2b5eeeef37e,Abdominal blood vessel knife wound,S359
0068e93a-7361-4d9f-86f5-1e9544d1f387,Abdominal blood vessel penetrating wound,S359
c874db27-caaf-4279-b0f0-cdf915ac8881,Abdominal blood vessel puncture wound,S359
5cd4c67d-e561-45f3-b508-042cc416fdc0,Abdominal blood vessel ruptured,R5809
de107699-f527-440e-8e9e-c3d5bc9d6a8c,Abdominal blood vessel stab wound,S359
dadf954b-e19e-422a-9832-8e5ca5c8ebaa,Abdominal blood vessel trauma,S359
3e839ab7-e464-435f-abeb-3b1f55a71b38,Abdominal blood vessel wound,S359
00bb9323-38b9-4615-8ea0-6f68043910cd,Abdominal blunt force crush trauma,S381
d64a0c63-7158-4d61-bbb1-021171cbf5af,Abdominal blunt force trauma,S399
a88b5d8f-b032-4ca3-b2b9-3c10ede13204,Abdominal bruise,S301
d81c9c22-322d-4e47-8c2a-6325178fcada,Abdominal bullet wound,S318
a0679afd-f395-42df-9c75-6607642d2de7,Abdominal burn,T210
45ae066d-b3e2-450a-bd5b-9a43b0714efb,Abdominal burns,T210
a619eb76-341d-4d94-8b11-039a95d985af,Abdominal carcinoma,C762
49aed8ef-6488-4d22-83f6-a1404fb02b0d,Abdominal catastrophe,R104
4c5ed8e9-27b5-4c96-8bb4-4766388b53a5,Abdominal cavity abscess,K650
98e62734-9eda-4278-86e3-11fc008c5e5e,Abdominal cavity abscess,P073
ae6d3cf6-738b-4e5e-b542-22e0b30deb87,Abdominal cavity abscess,S024
d678ecc3-b936-400e-9012-03e0d76ee61f,Abdominal cavity adhesion,K660
4b731a3e-d5f5-41cd-a796-f8d75ff9b5c5,Abdominal cavity angiosarcoma,C762
da7653fd-7335-45e1-aa7a-40876a721d14,Abdominal cavity carcinoma,C762
d6d0d881-bacd-4b9f-856e-bd7ccadb33ca,Abdominal cavity fibrosarcoma,C762
4c754ae0-4f08-4f6c-9a26-fd44c7be2466,Abdominal cavity growth,D487
9f0987e2-c12d-48d9-8257-bb2cfdbec0a7,Abdominal cavity liposarcoma,C762
1bcb09ef-f18c-4c0c-8dcb-1a5fe823a3d9,Abdominal cavity melanoma,C762
1229c762-5875-4afe-8f97-662d8a1de6a4,Abdominal cavity mesoepithelioma,C459
28630863-8c57-4330-8bdf-49c3cf168b38,Abdominal cavity mesothelioma,C459
12f2a455-2fad-4993-820c-4f8ad8322e0e,Abdominal cavity metastases,C798
d8bc4bce-330d-40a2-a000-6ee742c06625,Abdominal cavity myxoliposarcoma,C762
fd08ad73-4aa2-4783-b6d9-d5a5d6cac5e1,Abdominal cavity neoplasm,D487
6e6473af-27e9-4377-a622-dbbc73aaebc1,Abdominal cavity neurilemmosarcoma,C474
05055a82-da88-4fff-9ec3-d32e0c5c216d,Abdominal cavity sarcoma,C762
ddf7c42a-ba7c-4613-9b0c-dcb1d254f764,Abdominal cavity trauma,S369
9463de44-fdd2-4787-a466-b5243d7ed38f,Abdominal cavity tumour,D487
5e93de75-c262-42f9-8ddb-634f80013816,Abdominal cellulitis,L033
c86287ec-27d3-41d9-810e-62891ff1d638,Abdominal colic,R104
e8e4015c-38cd-49c4-a531-0a9629769e5d,Abdominal colon obstruction,K566
2c2a7115-545e-478f-b774-bee4faa28e2f,Abdominal colonic obstruction,K566
57960868-1904-4359-a27f-5e03646cbff3,Abdominal compact syndrome,T796
f08479dc-88d0-495e-864d-213fa009e08d,Abdominal compartment syndrome,T796
e1199753-1829-424c-860d-374187aa6660,Abdominal compression,S399
b4e850cb-8497-44f1-bf60-5144717c6e32,Abdominal contusion,S301
9c042058-02c3-426c-b7b7-edd402a13f79,Abdominal cramps,R104
943c4f49-2d7b-4e6e-a3d8-8e53a87d3700,Abdominal crisis,R104
5fa2a19b-19a8-4bf6-acf7-6082aa1954d1,Abdominal crushing injury,S381
27e598fd-948c-4cdc-94dd-48e6c02960e9,Abdominal cut,S318
f202eb22-9f39-41d6-afc9-ceba7a21930a,Abdominal cutaneous fistula,K632
49a9a9e3-29ea-43ce-962e-0289542efb0a,Abdominal dermatofibrosarcoma,C445
e64c97f1-1274-4517-ad6c-64569f8b3719,Abdominal distension,R14
2a1420a9-69e3-470c-b5f4-4147ec1255dd,Abdominal distress,R104
36232997-c66e-441a-8815-57180b8d9810,Abdominal drainage,Y838
3c8c8b3a-5ab6-434d-8ef2-8ddf5d215293,Abdominal ectopic pregnancy rupture,O009
424d6dec-3f9c-4698-8086-9c9ad102139c,Abdominal embolism,I748
94e18d8c-b1a2-4d05-8ba1-4bd65f670cf6,Abdominal epithelioma,C445
65b9da39-d560-4f67-b164-ede8b8ba62fe,Abdominal event,R999
1044b438-2c52-47dc-bd08-6ee2446f0142,Abdominal exploration,Y838
1cf49250-c117-43c9-ba2b-08aefb0ee3ca,Abdominal exsanguination,R5809
197f9d45-0465-4729-a9a2-d195a0caa2b6,Abdominal fibrosarcoma,C494
e75f0252-d189-41dc-a7cc-f3cb52225c0b,Abdominal fibrous histiocytoma,D235
c2eb8fa3-edde-4bb0-b769-470688d9cc44,Abdominal fistula,K632
ff20d684-743e-49d0-8b27-ecda8e500a63,Abdominal fluid,R18
4c80cb66-151d-4075-b6a6-cfdb5a60a388,Abdominal gangrene,R02
9cc4b908-2aa3-47b7-8029-cda312122e35,Abdominal gas gangrene,A480
3665fda7-0da4-4e59-99b0-9d40ae9082c0,Abdominal granuloma,K668
5af3984e-a989-4542-853f-749108fa722c,Abdominal growth,D487
8e941e1c-47a1-4b8b-bc79-0000427a22f4,Abdominal gunshot wound,S318
f1acad23-46d7-4c9c-908f-bb75e644eafe,Abdominal haematoma,S309
2bbd8b71-15f8-47a1-a0c9-c2fbd738b910,Abdominal haemorrhage,R5809
93dc8653-6f2d-4a97-a831-b6e9705fca91,Abdominal hematoma,S309
d4e28e98-2cfa-496a-9ea0-36371c50a801,Abdominal hernia,K469
f7bfe351-dec0-419b-ba71-4b4e54694d3b,Abdominal histiocytic lymphoma,C833
efb792d0-69fa-4065-9150-d149ecc5fdf4,Abdominal histiocytic sarcoma,C494
e5c167fe-6e03-44a1-8ec0-76036197ef3d,Abdominal histiocytoma,D235
bf49b885-8512-41d5-ae1d-01c8c9f158ec,Abdominal hollow viscera ruptured,R198
2d123823-4b76-4046-bb7f-957bf4c9647e,Abdominal hollow viscus ruptured,R198
99cb3b68-a37b-4608-ab23-38c8715bdbf9,Abdominal hysterectomy,Y836
bec5ec8f-3c31-4f89-a020-d47b0c7facf2,Abdominal ileus,K567
a8483980-baee-4b74-895a-6ce58adb0799,Abdominal immunoblastic lymphoma,C834
960cfdef-f349-4bcb-b8c7-4dba4c4ad1df,Abdominal incised wound,S318
245289e3-b91d-4ef7-919a-a73926e9fc36,Abdominal incision close,Y834
38c56b13-d564-4223-a854-2a0cf5123e33,Abdominal infection,B99
694893b0-35fa-498b-8ca0-170e28effb6d,Abdominal injury,S399
3ab2205b-6ff1-4563-9ddb-2c789a5dcd91,Abdominal ischaemia,I99
8025d8c3-abcd-4b56-801e-ce1be908fc8c,Abdominal kaposi sarcoma,C467
9756bf32-c68f-4ef7-ab5d-bd3436f22809,Abdominal knife wound,S318
ac9c9766-8249-4214-9696-02d5ae37afb4,Abdominal laceration,S318
a17065ab-912c-4d28-b7da-de84f8ec09f9,Abdominal laparotomy,Y838
a3113c5c-ae57-4650-a500-82d61ecc286d,Abdominal leiomyoblastoma,D214
c813186c-262f-400c-93c6-db42bf4480cd,Abdominal liposarcoma,C494
e5954c6a-e8af-44e2-a73b-b0aca20a040f,Abdominal liposarcoma removal,Y838
648bc89a-49d0-4339-bf22-682f2f237847,Abdominal lymph gland carcinoma,C772
672f3763-39bf-4e43-8354-98c3d8a8ba17,Abdominal lymph gland cylindroma,C772
d3ec2bea-6866-4544-9062-c03b7a62c2c2,Abdominal lymph gland melanoma,C439
16f2b810-6f3c-4a79-8772-dba922a455fa,Abdominal lymph gland mesoepithelioma,C459
67aecb53-ec7f-425a-815b-28e0217765cb,Abdominal lymph gland mesothelioma,C459
969c7061-5a10-4e74-9dce-21375d73d6e1,Abdominal lymph gland metastases,C772
c73fb785-e172-4a97-8b45-f582d5a40267,Abdominal lymph gland operation,Y839
f93fd2e1-ff24-49e9-829b-7c0a519dcd01,Abdominal lymph gland revision,Y834
e17045f5-1c6b-42a3-9244-f6aee247630f,Abdominal lymph glandular carcinoma,C772
9dfee229-8654-48b8-9dd8-71e845aed8f9,Abdominal lymph glandular melanoma,C439
82c65f39-3f4a-4ba9-b7b3-c83dea04c82a,Abdominal lymph glandular mesoepithelioma,C459
bb5a6e02-1131-4218-a508-d9f48f85180f,Abdominal lymph glandular mesothelioma,C459
